index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
116;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
117;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
118;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
119;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
120;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
121;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
122;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
123;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
124;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
125;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
126;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
127;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
128;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
129;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
130;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
131;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
132;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
133;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
134;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
135;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
136;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
137;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
138;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
139;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
140;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
141;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
142;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
143;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
144;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
145;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
146;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
147;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
148;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
149;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
150;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
151;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
152;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
153;1;3;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
154;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
155;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
156;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
157;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
158;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
159;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
160;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
161;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
162;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
163;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
164;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
165;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
166;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
167;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
168;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
169;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
170;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
171;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
172;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
173;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
174;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
175;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
176;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
177;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
178;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
179;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
180;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
181;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
182;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
183;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
184;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
185;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
186;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
187;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
188;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
189;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
190;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
191;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
192;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
193;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
194;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
195;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
196;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
197;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
198;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
199;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
200;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
201;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
202;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
203;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
204;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
205;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
206;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
207;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
208;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
209;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
210;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
211;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
212;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
213;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
214;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
215;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
216;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
217;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
218;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
219;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
220;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
221;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
222;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
223;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
224;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
225;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
226;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
227;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
228;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
229;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
230;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
231;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0;0;
232;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
233;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
234;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
235;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
236;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
237;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
238;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
239;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
240;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
241;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
242;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
243;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
244;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
245;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
246;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
247;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
248;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
249;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
250;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
251;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
252;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
253;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
254;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
255;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
256;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
257;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
258;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
259;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
260;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
261;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
262;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
263;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
264;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
265;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
266;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
267;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
268;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
269;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
270;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
271;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
272;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
273;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
274;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
275;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
276;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
277;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
278;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
279;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
280;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
281;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
282;1;5;3;40000;15;1;0;0;0;0;100;0.000375;0;0;
283;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
284;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
285;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
286;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
287;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
288;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
289;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
290;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
291;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
292;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
293;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
294;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
295;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
296;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
297;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
298;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
299;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
300;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
301;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
302;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
303;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
304;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
305;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
306;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
307;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
308;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
309;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
310;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
311;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
312;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
313;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
314;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
315;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
316;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
317;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
318;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
319;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
320;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
321;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
322;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
323;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
324;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
325;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
326;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
327;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
328;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
329;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
330;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
331;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
332;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
333;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
334;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
335;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
336;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
337;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
338;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
339;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
340;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
341;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
342;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
343;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
344;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
345;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
346;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
347;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
348;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
349;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
350;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
351;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
352;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
353;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
354;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
355;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
356;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
357;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
358;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
359;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
360;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
361;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
362;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
363;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
364;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
365;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
366;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
367;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
368;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
369;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
370;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
371;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
372;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
373;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
374;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
375;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
376;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
377;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
378;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
379;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
380;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
381;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0;0;
382;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
383;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
384;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
385;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
386;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
387;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
388;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
389;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
390;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
391;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
392;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
393;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
394;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
395;1;7;4;20000;16;3;0;0;0;0;200;0.0005;0;0;
