index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
60;9;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
61;6;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
62;3;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
63;1;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
64;11;3;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
65;17;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
66;7;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
67;11;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
68;16;1;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
69;3;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
70;8;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
71;3;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
72;9;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
73;4;3;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
74;3;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
75;1;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
76;9;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
77;13;7;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
78;17;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
79;3;11;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
80;6;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
