index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
60;9;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
61;6;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
62;3;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
63;1;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
64;11;3;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
65;17;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
66;7;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
67;11;10;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
68;16;1;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
69;3;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
70;8;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
71;3;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
72;9;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
73;4;3;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
74;3;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
75;1;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
76;9;8;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
77;13;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
78;17;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
79;3;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
80;6;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
