index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
66;14;13;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
67;1;5;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
68;8;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
69;5;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
70;2;5;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
71;9;2;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
72;4;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
73;12;4;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
74;4;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
75;2;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
76;7;1;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
77;11;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
78;4;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
79;3;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
80;11;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
