index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
66;17;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
67;1;18;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
68;17;2;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
69;11;1;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
70;10;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
71;9;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
72;9;15;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
73;9;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
74;7;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
75;15;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
76;9;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
77;8;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
78;16;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
79;11;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
80;6;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
