LinkS;TranspS;Instance;Demands;OF;Formulation;CD;OSNR;GNpy;Bands;Reinforcements;Cuts;Prepro;Genetic;It;Pop;Cross;Mut;cK;eK;LBactive;CplexStrategy
1.0x;random;Nsfnet_14_21;90-b;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90-b;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90-b;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90-b;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90-b;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40;TUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40;TUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40;TRL;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80;TUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80;TUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80;TRL;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70;TUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70;TUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70;TRL;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40-b;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40-b;TUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40-b;TUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40-b;TRL;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40-b;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40-b;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40-b;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40-b;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;40-b;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20;TUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20;TUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20;TRL;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90;TUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90;TUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90;TRL;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;90;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30-b;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30-b;TUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30-b;TUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30-b;TRL;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30-b;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30-b;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30-b;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30-b;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30-b;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50-b;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50-b;TUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50-b;TUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50-b;TRL;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50-b;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50-b;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50-b;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50-b;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50-b;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70-b-b;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70-b-b;TUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70-b-b;TUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70-b-b;TRL;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70-b-b;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70-b-b;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70-b-b;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70-b-b;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;70-b-b;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20-b;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20-b;TUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20-b;TUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20-b;TRL;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20-b;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20-b;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20-b;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20-b;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;20-b;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;60-b;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;60-b;TUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;60-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;60-b;TUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;60-b;TRL;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;60-b;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;60-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;60-b;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;60-b;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;60-b;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;60-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;60-b;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30;TUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30;TUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30;TRL;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30;TRL;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30;TRL;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30;NLUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30;NLUS;21;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;30;NLUS;23;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;50;TUS;20;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
