LinkS;TranspS;Instance;Demands;OF;Formulation;CD;OSNR;GNpy;Bands;Reinforcements;Cuts;Prepro;Genetic;It;Pop;Cross;Mut;cK;eK;LBactive;CplexStrategy
1.5x;random;German_17_26;200;TUS;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;2
1.5x;random;German_17_26;200;TUS;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;2
1.5x;random;German_17_26;200;TUS;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;0
1.5x;random;German_17_26;200;TUS;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;0
1.5x;random;German_17_26;200;TUS;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;0
1.5x;random;German_17_26;200;TUS;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;0
1.5x;random;German_17_26;200;TUS;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;1
1.5x;random;German_17_26;200;TUS;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;1
1.5x;random;German_17_26;200;TUS;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;1
1.5x;random;German_17_26;200;TUS;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;1
1.5x;random;German_17_26;200;TUS;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;2
1.5x;random;German_17_26;200;TUS;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;2
1.5x;random;German_17_26;200;TUS;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;2
1.5x;random;German_17_26;200;TUS;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;2
1.5x;random;German_17_26;200;TRL;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;0
1.5x;random;German_17_26;200;TRL;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;0
1.5x;random;German_17_26;200;TRL;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;0
1.5x;random;German_17_26;200;TRL;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;0
1.5x;random;German_17_26;200;TRL;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;1
1.5x;random;German_17_26;200;TRL;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;1
1.5x;random;German_17_26;200;TRL;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;1
1.5x;random;German_17_26;200;TRL;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;1
1.5x;random;German_17_26;200;TRL;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;2
1.5x;random;German_17_26;200;TRL;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;2
1.5x;random;German_17_26;200;TRL;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;2
1.5x;random;German_17_26;200;TRL;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;2
1.5x;random;German_17_26;200;TRL;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;0
1.5x;random;German_17_26;200;TRL;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;0
1.5x;random;German_17_26;200;TRL;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;0
1.5x;random;German_17_26;200;TRL;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;0
1.5x;random;German_17_26;200;TRL;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;1
1.5x;random;German_17_26;200;TRL;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;1
1.5x;random;German_17_26;200;TRL;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;1
1.5x;random;German_17_26;200;TRL;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;1
1.5x;random;German_17_26;200;TRL;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;2
1.5x;random;German_17_26;200;TRL;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;2
1.5x;random;German_17_26;200;TRL;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;2
1.5x;random;German_17_26;200;TRL;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;2
1.5x;random;German_17_26;200;TASE;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;0
1.5x;random;German_17_26;200;TASE;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;0
1.5x;random;German_17_26;200;TASE;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;0
1.5x;random;German_17_26;200;TASE;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;0
1.5x;random;German_17_26;200;TASE;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;1
1.5x;random;German_17_26;200;TASE;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;1
1.5x;random;German_17_26;200;TASE;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;1
1.5x;random;German_17_26;200;TASE;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;1
1.5x;random;German_17_26;200;TASE;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;2
1.5x;random;German_17_26;200;TASE;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;2
1.5x;random;German_17_26;200;TASE;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;2
1.5x;random;German_17_26;200;TASE;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;2
1.5x;random;German_17_26;200;TASE;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;0
1.5x;random;German_17_26;200;TASE;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;0
1.5x;random;German_17_26;200;TASE;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;0
1.5x;random;German_17_26;200;TASE;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;0
1.5x;random;German_17_26;200;TASE;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;1
1.5x;random;German_17_26;200;TASE;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;1
1.5x;random;German_17_26;200;TASE;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;1
1.5x;random;German_17_26;200;TASE;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;1
1.5x;random;German_17_26;200;TASE;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;2
1.5x;random;German_17_26;200;TASE;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;2
1.5x;random;German_17_26;200;TASE;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;2
1.5x;random;German_17_26;200;TASE;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;2
1.5x;random;European_18_40;160;TUS;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;0
1.5x;random;European_18_40;160;TUS;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;0
1.5x;random;European_18_40;160;TUS;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;0
1.5x;random;European_18_40;160;TUS;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;0
1.5x;random;European_18_40;160;TUS;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;1
1.5x;random;European_18_40;160;TUS;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;1
1.5x;random;European_18_40;160;TUS;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;1
1.5x;random;European_18_40;160;TUS;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;1
1.5x;random;European_18_40;160;TUS;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;2
1.5x;random;European_18_40;160;TUS;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;2
1.5x;random;European_18_40;160;TUS;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;2
1.5x;random;European_18_40;160;TUS;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;2
1.5x;random;European_18_40;160;TUS;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;0
1.5x;random;European_18_40;160;TUS;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;0
1.5x;random;European_18_40;160;TUS;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;0
1.5x;random;European_18_40;160;TUS;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;0
1.5x;random;European_18_40;160;TUS;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;1
1.5x;random;European_18_40;160;TUS;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;1
1.5x;random;European_18_40;160;TUS;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;1
1.5x;random;European_18_40;160;TUS;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;1
1.5x;random;European_18_40;160;TUS;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;2
1.5x;random;European_18_40;160;TUS;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;2
1.5x;random;European_18_40;160;TUS;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;2
1.5x;random;European_18_40;160;TUS;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;2
1.5x;random;European_18_40;160;TRL;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;0
1.5x;random;European_18_40;160;TRL;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;0
1.5x;random;European_18_40;160;TRL;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;0
1.5x;random;European_18_40;160;TRL;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;0
1.5x;random;European_18_40;160;TRL;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;1
1.5x;random;European_18_40;160;TRL;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;1
1.5x;random;European_18_40;160;TRL;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;1
1.5x;random;European_18_40;160;TRL;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;1
1.5x;random;European_18_40;160;TRL;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;2
1.5x;random;European_18_40;160;TRL;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;2
1.5x;random;European_18_40;160;TRL;0;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;2
1.5x;random;European_18_40;160;TRL;0;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;2
1.5x;random;European_18_40;160;TRL;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;0
1.5x;random;European_18_40;160;TRL;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;0
1.5x;random;European_18_40;160;TRL;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;0
1.5x;random;European_18_40;160;TRL;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;0
1.5x;random;European_18_40;160;TRL;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;0;1
1.5x;random;European_18_40;160;TRL;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;0;1
1.5x;random;European_18_40;160;TRL;22;1;1;0;1;0;0;2;0;50;500;100;100;5;5;1;1
1.5x;random;European_18_40;160;TRL;22;1;1;0;1;0;0;2;1;50;500;100;100;5;5;1;1
