LinkS;TranspS;Instance;Demands;OF;Formulation;CD;OSNR;GNpy;Bands;Reinforcements;Cuts;Prepro;Genetic;It;Pop;Cross;Mut;cK;eK;LBactive;CplexStrategy
1.5x;random;European_18_40;80_demands-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80_demands-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80_demands-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80_demands-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80_demands-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80_demands-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80_demands-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80_demands-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80_demands-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80_demands-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80_demands-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80_demands-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90_demands-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90_demands-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90_demands-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90_demands-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90_demands-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90_demands-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90_demands-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90_demands-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90_demands-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90_demands-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90_demands-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90_demands-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100_demands-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100_demands-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100_demands-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100_demands-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100_demands-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100_demands-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100_demands-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100_demands-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100_demands-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100_demands-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100_demands-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;100_demands-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20_demands-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20_demands-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20_demands-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20_demands-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20_demands-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20_demands-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20_demands-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20_demands-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20_demands-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20_demands-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20_demands-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;20_demands-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30_demands-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30_demands-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30_demands-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30_demands-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30_demands-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30_demands-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30_demands-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30_demands-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30_demands-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30_demands-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30_demands-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;30_demands-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40_demands-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40_demands-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40_demands-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40_demands-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40_demands-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40_demands-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40_demands-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40_demands-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40_demands-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40_demands-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40_demands-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;40_demands-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;50;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;50;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;50;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;50;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;50;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;50;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;German_17_26;50_demands-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
