index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
29;6;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
30;8;5;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
31;17;4;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
32;17;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
33;12;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
34;2;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
35;17;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
36;3;7;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
37;9;8;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
38;11;4;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
39;14;15;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
40;13;18;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
41;16;13;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
42;4;12;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
43;6;10;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
44;16;14;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
45;8;15;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
46;16;13;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
47;1;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
48;5;8;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
49;11;10;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
50;17;1;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
51;18;6;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
52;1;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
53;13;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
54;15;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
55;8;15;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
56;14;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
57;17;12;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
58;12;8;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
59;5;6;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
60;10;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
61;6;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
62;15;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
63;8;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
64;16;4;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
65;1;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
66;9;16;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
67;3;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
68;15;14;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
69;3;7;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
70;7;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
71;14;15;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
72;9;16;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
73;5;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
74;9;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
75;2;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
76;3;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
77;16;6;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
78;16;8;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
79;11;9;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
80;11;6;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
