index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
31;9;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
32;6;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
33;14;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
34;3;4;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
35;12;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
36;15;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
37;7;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
38;1;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
39;9;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
40;13;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
41;6;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
42;7;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
43;14;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
44;5;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
45;1;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
46;10;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
47;1;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
48;7;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
49;6;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
50;7;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
51;17;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
52;8;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
53;2;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
54;5;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
55;16;15;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
56;14;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
57;8;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
58;5;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
59;5;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
60;16;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
61;8;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
62;3;1;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
63;12;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
64;6;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
65;15;6;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
66;8;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
67;3;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
68;6;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
69;16;17;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
70;8;12;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
71;14;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
72;16;15;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
73;10;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
74;1;16;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
75;8;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
76;2;6;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
77;7;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
78;12;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
79;12;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
80;13;12;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
