Demand;OSNR;
515;10,16
516;11,39
517;9,51
518;12,53
519;11,39
520;9,51
521;12,53
522;13,11
523;12,08
524;10,54
525;10,95
526;10,54
527;10,95
528;11,66
529;10,05
530;9,45
531;12,17
532;11,66
533;10,05
534;9,45
535;12,17
536;12,64
537;10,63
538;11,6
539;10,63
540;11,6
541;12,07
542;12,39
543;10,57
544;9,92
545;12,99
546;12,39
547;10,57
548;9,92
549;12,99
550;13,54
551;11,22
552;12,31
553;11,22
554;12,31
555;12,87
556;11,3
557;9,45
558;12,42
559;11,3
560;9,45
561;12,42
562;12,99
563;11,98
564;10,47
565;10,87
566;10,47
567;10,87
568;10,03
569;9,28
570;11,79
571;10,79
572;10,4
573;9,6
574;10,03
575;9,28
576;11,79
577;10,79
578;10,4
579;9,6
580;14,38
581;10,02
582;10,87
583;10,02
584;10,87
585;12,36
586;8,68
587;8,97
588;8,68
589;8,97
590;10,3
591;9,68
592;9,27
593;10,69
594;10,3
595;9,68
596;9,27
597;10,69
598;8,8
599;9,47
600;8,8
601;9,47
602;10,57
603;10,92
604;9,18
605;11,94
606;10,92
607;9,18
608;11,94
609;13,87
610;11,54
611;10,13
612;10,51
613;10,13
614;10,51
615;11,16
616;9,37
617;10,45
618;9,12
619;9,97
620;11,63
621;9,69
622;11,16
623;9,37
624;10,45
625;9,12
626;9,97
627;11,63
628;9,69
629;10,27
630;9,5
631;10,27
632;9,5
633;12,04
634;10,22
635;11,1
636;10,22
637;11,1
638;12,68
639;11,82
640;9,82
641;11,01
642;9,55
643;10,48
644;12,35
645;10,18
646;11,82
647;9,82
648;11,01
649;9,55
650;10,48
651;12,35
652;10,18
653;10,81
654;9,97
655;10,81
656;9,97
657;12,83
658;10,76
659;11,75
660;10,76
661;11,75
662;13,59
663;10,84
664;9,12
665;11,84
666;10,84
667;9,12
668;11,84
669;13,72
670;11,45
671;10,07
672;10,44
673;10,07
674;10,44
675;13,14
676;10,3
677;9,51
678;13,84
679;13,14
680;10,3
681;9,51
682;13,84
683;11,08
684;11,08
685;10,66
686;9,82
687;11,14
688;10,6
689;11,14
690;10,6
691;10,57
692;10,99
693;10,57
694;10,99
695;9,87
696;11,98
697;9,67
698;9,26
699;9,67
700;9,26
701;9,24
702;9,56
703;9,24
704;9,56
705;12,27
706;11,6
707;9,67
708;12,27
709;11,6
710;9,67
711;11,58
712;12,08
713;11,58
714;12,08
715;9,99
716;10,8
717;11,23
718;10,8
719;11,23
720;11,75
721;13,22
722;11,23
723;11,7
724;11,23
725;11,7
726;9,73
727;9,73
728;11,38
729;10,82
730;11,38
731;10,82
732;10,79
733;11,22
734;10,79
735;11,22
736;14,25
737;11,89
738;12,43
739;11,89
740;12,43
741;10,22
742;10,22
743;12,06
744;11,43
745;12,06
746;11,43
747;11,4
748;11,89
749;11,4
750;11,89
751;12,17
752;11,51
753;9,6
754;12,17
755;11,51
756;9,6
757;11,49
758;11,98
759;11,49
760;11,98
761;9,93
762;10,72
763;11,15
764;10,72
765;11,15
766;11,66
767;13,92
768;9,9
769;9,16
770;13,07
771;9,9
772;9,16
773;14,77
774;10,62
775;11,58
776;9,88
777;10,24
778;9,14
779;9,46
780;10,67
781;11,05
782;11,65
783;11,03
784;10,53
785;11,48
786;9,18
787;9,1
788;9,5
789;10,99
790;9,14
791;10,87
792;9,14
793;11,44
794;9,31
795;9,61
796;10,05
797;9,59
798;9,21
799;9,93
800;11,7
801;9,31
802;12,17
803;9,31
804;12,92
805;12,14
806;11,53
807;12,7
808;9,29
809;9,61
810;11,28
811;10,76
812;11,75
813;10,8
814;10,68
815;11,23
816;11,99
817;9,82
818;9,25
819;11,84
820;9,82
821;9,25
822;12,54
823;11,75
824;11,19
825;12,27
826;9,36
827;10,11
828;10,9
829;11,29
830;11,92
831;11,27
832;10,75
833;11,74
834;12,77
835;10,32
836;9,7
837;12,59
838;10,32
839;9,7
840;13,42
841;12,49
842;11,84
843;13,1
844;9,82
845;10,64
846;11,51
847;11,97
848;12,68
849;11,94
850;11,35
851;12,48
852;11,6
853;9,25
854;12,07
855;9,25
856;12,8
857;12,04
858;11,44
859;12,59
860;9,23
861;9,55
862;11,19
863;10,68
864;11,66
865;10,72
866;10,61
867;11,14
868;14,33
869;12,76
870;10,07
871;9,32
872;14,33
873;12,76
874;10,07
875;9,32
876;11,83
877;10,05
878;10,05
879;9,3
880;9,3
881;11,9
882;11,25
883;10,34
884;11,25
885;10,34
886;9,34
887;8,95
888;9,34
889;8,95
890;11,21
891;10,66
892;9,29
893;11,21
894;10,66
895;9,29
896;10,24
897;9,76
898;9,05
899;9,76
900;9,05
901;13,24
902;12,41
903;11,3
904;12,41
905;11,3
906;9,45
907;9,45
908;11,51
909;10,56
910;11,51
911;10,56
912;11,01
913;10,48
914;11,01
915;10,48
916;12,25
917;11,59
918;10,0
919;9,41
920;12,25
921;11,59
922;10,0
923;9,41
924;12,0
925;10,97
926;12,0
927;10,97
928;10,3
929;12,18
930;11,5
931;10,55
932;11,5
933;10,55
934;13,08
935;12,31
936;10,51
937;9,87
938;13,08
939;12,31
940;10,51
941;9,87
942;12,79
943;11,6
944;12,79
945;11,6
946;10,84
947;12,99
948;12,2
949;11,13
950;12,2
951;11,13
952;13,12
953;12,31
954;11,21
955;12,31
956;11,21
957;9,39
958;9,39
959;11,42
960;10,48
961;11,42
962;10,48
963;10,93
964;10,41
965;10,93
966;10,41
967;14,77
968;13,92
969;9,9
970;9,16
971;13,07
972;9,9
973;9,16
974;11,58
975;10,62
976;10,24
977;9,88
978;9,46
979;9,14
980;11,65
981;10,67
982;11,05
983;11,48
984;11,03
985;10,53
986;9,5
987;9,18
988;9,1
989;11,44
990;10,99
991;9,14
992;10,87
993;9,14
994;10,05
995;9,31
996;9,61
997;9,93
998;9,59
999;9,21
1000;12,92
1001;11,7
1002;9,31
1003;12,17
1004;9,31
1005;12,7
1006;12,14
1007;11,53
1008;9,61
1009;9,29
1010;11,75
1011;11,28
1012;10,76
1013;11,23
1014;10,8
1015;10,68
1016;12,54
1017;11,99
1018;9,82
1019;9,25
1020;11,84
1021;9,82
1022;9,25
1023;12,27
1024;11,75
1025;11,19
1026;10,11
1027;9,36
1028;11,92
1029;10,9
1030;11,29
1031;11,74
1032;11,27
1033;10,75
1034;13,42
1035;12,77
1036;10,32
1037;9,7
1038;12,59
1039;10,32
1040;9,7
1041;13,1
1042;12,49
1043;11,84
1044;10,64
1045;9,82
1046;12,68
1047;11,51
1048;11,97
1049;12,48
1050;11,94
1051;11,35
1052;12,8
1053;11,6
1054;9,25
1055;12,07
1056;9,25
1057;12,59
1058;12,04
1059;11,44
1060;9,55
1061;9,23
1062;11,66
1063;11,19
1064;10,68
1065;11,14
1066;10,72
1067;10,61
1068;8,59
1069;10,66
1070;10,0
1071;10,21
1072;8,94
1073;8,98
1074;11,23
1075;8,61
1076;10,68
1077;8,88
1078;11,08
1079;10,37
1080;10,6
1081;8,59
1082;10,66
1083;10,0
1084;10,21
1085;8,94
1086;8,98
1087;11,23
1088;8,61
1089;10,68
1090;8,88
1091;11,08
1092;10,37
1093;10,6
1094;11,03
1095;10,16
1096;11,03
1097;10,16
1098;11,45
1099;11,8
1100;9,41
1101;10,16
1102;9,41
1103;10,16
1104;10,52
1105;13,97
1106;22,81
1107;9,28
1108;10,77
1109;9,94
1110;9,6
1111;9,28
1112;10,77
1113;9,94
1114;9,6
1115;11,18
1116;11,24
1117;8,59
1118;8,98
1119;8,61
1120;8,88
1121;8,59
1122;8,98
1123;8,61
1124;8,88
1125;16,42
1126;20,87
1127;10,32
1128;11,43
1129;10,86
1130;11,22
1131;10,32
1132;11,43
1133;10,86
1134;11,22
1135;10,84
1136;11,27
1137;10,84
1138;11,27
1139;11,66
1140;10,16
1141;10,54
1142;10,16
1143;10,54
1144;14,32
1145;10,38
1146;10,33
1147;9,55
1148;10,77
1149;10,38
1150;10,33
1151;9,55
1152;10,77
1153;9,07
1154;9,07
1155;10,69
1156;9,11
1157;8,73
1158;9,11
1159;8,73
1160;8,71
1161;9,0
1162;8,71
1163;9,0
1164;12,02
1165;10,93
1166;10,88
1167;10,03
1168;11,37
1169;10,93
1170;10,88
1171;10,03
1172;11,37
1173;9,5
1174;9,5
1175;11,29
1176;9,54
1177;9,14
1178;9,54
1179;9,14
1180;9,12
1181;9,43
1182;9,12
1183;9,43
1184;12,81
1185;9,42
1186;10,35
1187;9,89
1188;10,18
1189;9,42
1190;10,35
1191;9,89
1192;10,18
1193;9,87
1194;10,22
1195;9,87
1196;10,22
1197;10,54
1198;9,29
1199;9,61
1200;9,29
1201;9,61
1202;12,53
1203;11,09
1204;8,31
1205;11,56
1206;8,96
1207;9,97
1208;11,72
1209;8,68
1210;11,12
1211;8,33
1212;11,55
1213;8,58
1214;12,06
1215;9,27
1216;11,09
1217;8,31
1218;11,56
1219;8,96
1220;9,97
1221;11,72
1222;8,68
1223;11,12
1224;8,33
1225;11,55
1226;8,58
1227;12,06
1228;9,27
1229;18,69
1230;10,62
1231;11,08
1232;10,54
1233;11,58
1234;10,62
1235;11,08
1236;10,54
1237;11,58
1238;10,52
1239;10,93
1240;10,52
1241;10,93
1242;12,06
1243;15,03
1244;10,08
1245;10,63
1246;9,82
1247;10,46
1248;10,08
1249;10,63
1250;9,82
1251;10,46
1252;8,84
1253;8,84
1254;11,02
1255;12,45
1256;10,61
1257;11,22
1258;10,31
1259;11,02
1260;10,61
1261;11,22
1262;10,31
1263;11,02
1264;9,25
1265;9,25
1266;11,66
1267;13,31
1268;9,68
1269;10,06
1270;9,62
1271;10,48
1272;9,68
1273;10,06
1274;9,62
1275;10,48
1276;9,6
1277;9,94
1278;9,6
1279;9,94
1280;10,86
1281;13,01
1282;14,75
1283;13,95
1284;12,4
1285;15,46
1286;14,77
1287;15,27
1288;14,39
1289;12,72
1290;14,75
1291;13,95
1292;12,4
1293;15,46
1294;14,77
1295;15,27
1296;14,39
1297;12,72
1298;15,2
1299;14,13
1300;15,2
1301;14,13
1302;15,74
1303;13,72
1304;19,39
1305;19,65
1306;12,62
1307;14,22
1308;13,32
1309;12,96
1310;12,62
1311;14,22
1312;13,32
1313;12,96
1314;14,66
1315;14,73
1316;11,89
1317;12,3
1318;11,91
1319;12,19
1320;11,89
1321;12,3
1322;11,91
1323;12,19
1324;13,1
1325;14,88
1326;13,87
1327;13,47
1328;13,1
1329;14,88
1330;13,87
1331;13,47
1332;15,39
1333;15,46
1334;12,31
1335;12,75
1336;12,33
1337;12,63
1338;12,31
1339;12,75
1340;12,33
1341;12,63
1342;17,0
1343;13,64
1344;11,62
1345;15,12
1346;11,66
1347;13,38
1348;14,21
1349;12,01
1350;13,67
1351;11,64
1352;14,06
1353;11,91
1354;15,69
1355;11,94
1356;13,64
1357;11,62
1358;15,12
1359;11,66
1360;13,38
1361;14,21
1362;12,01
1363;13,67
1364;11,64
1365;14,06
1366;11,91
1367;15,69
1368;11,94
1369;19,78
1370;14,01
1371;15,05
1372;14,01
1373;15,05
1374;15,58
1375;13,61
1376;14,09
1377;13,63
1378;13,14
1379;15,15
1380;14,09
1381;13,63
1382;13,14
1383;15,15
1384;13,12
1385;13,49
1386;13,12
1387;13,49
1388;15,69
1389;17,07
1390;13,28
1391;13,67
1392;13,28
1393;13,67
1394;12,71
1395;13,22
1396;12,46
1397;13,06
1398;12,71
1399;13,22
1400;12,46
1401;13,06
1402;11,53
1403;11,53
1404;13,58
1405;16,13
1406;13,2
1407;13,75
1408;12,92
1409;13,58
1410;13,2
1411;13,75
1412;12,92
1413;13,58
1414;11,93
1415;11,93
1416;14,15
1417;17,14
1418;13,07
1419;12,69
1420;12,27
1421;13,93
1422;13,07
1423;12,69
1424;12,27
1425;13,93
1426;12,26
1427;12,58
1428;12,26
1429;12,58
1430;14,35
1431;15,36
1432;12,4
1433;12,73
1434;12,4
1435;12,73
1436;10,27
1437;8,88
1438;12,64
1439;10,74
1440;10,8
1441;9,28
1442;10,29
1443;8,9
1444;10,66
1445;9,18
1446;13,27
1447;10,27
1448;8,88
1449;12,64
1450;10,74
1451;10,8
1452;9,28
1453;10,29
1454;8,9
1455;10,66
1456;9,18
1457;13,27
1458;15,59
1459;11,42
1460;12,56
1461;11,42
1462;12,56
1463;13,15
1464;10,99
1465;11,51
1466;10,26
1467;9,8
1468;12,68
1469;11,51
1470;10,26
1471;9,8
1472;12,68
1473;9,78
1474;10,13
1475;9,78
1476;10,13
1477;13,28
1478;13,37
1479;10,64
1480;11,05
1481;10,64
1482;11,05
1483;13,78
1484;14,96
1485;10,41
1486;9,37
1487;8,98
1488;11,33
1489;10,41
1490;9,37
1491;8,98
1492;11,33
1493;8,96
1494;9,26
1495;8,96
1496;9,26
1497;11,79
1498;11,85
1499;9,7
1500;10,04
1501;9,7
1502;10,04
1503;13,24
1504;11,14
1505;10,42
1506;9,0
1507;13,96
1508;13,24
1509;11,14
1510;10,42
1511;9,0
1512;13,96
1513;14,65
1514;8,77
1515;9,43
1516;8,77
1517;9,43
1518;9,74
1519;11,88
1520;13,15
1521;11,88
1522;13,15
1523;13,81
1524;10,6
1525;11,97
1526;9,92
1527;13,27
1528;11,97
1529;9,92
1530;13,27
1531;13,96
1532;12,76
1533;11,03
1534;11,48
1535;11,03
1536;11,48
1537;13,12
1538;9,45
1539;10,21
1540;9,45
1541;10,21
1542;10,57
1543;9,7
1544;8,53
1545;10,05
1546;9,7
1547;8,53
1548;10,05
1549;14,13
1550;9,91
1551;10,75
1552;9,91
1553;10,75
1554;11,15
1555;10,19
1556;8,92
1557;10,57
1558;10,19
1559;8,92
1560;10,57
1561;10,79
1562;9,08
1563;11,78
1564;10,79
1565;9,08
1566;11,78
1567;12,28
1568;11,4
1569;10,02
1570;10,39
1571;10,02
1572;10,39
1573;12,56
1574;10,32
1575;8,92
1576;11,64
1577;10,03
1578;8,69
1579;11,05
1580;13,18
1581;10,71
1582;9,22
1583;12,56
1584;10,32
1585;8,92
1586;11,64
1587;10,03
1588;8,69
1589;11,05
1590;13,18
1591;10,71
1592;9,22
1593;11,42
1594;10,49
1595;11,42
1596;10,49
1597;13,77
1598;8,47
1599;9,1
1600;8,47
1601;9,1
1602;10,12
1603;11,36
1604;12,49
1605;11,36
1606;12,49
1607;14,7
1608;10,19
1609;11,45
1610;9,55
1611;12,6
1612;11,45
1613;9,55
1614;12,6
1615;14,88
1616;12,15
1617;10,59
1618;11,0
1619;10,59
1620;11,0
1621;9,12
1622;10,57
1623;9,76
1624;9,43
1625;9,12
1626;10,57
1627;9,76
1628;9,43
1629;12,47
1630;9,11
1631;9,83
1632;9,11
1633;9,83
1634;11,01
1635;9,35
1636;8,83
1637;8,47
1638;9,68
1639;9,35
1640;8,83
1641;8,47
1642;9,68
1643;9,56
1644;11,14
1645;10,25
1646;9,89
1647;9,56
1648;11,14
1649;10,25
1650;9,89
1651;13,33
1652;9,55
1653;10,32
1654;9,55
1655;10,32
1656;11,64
1657;9,81
1658;9,24
1659;8,85
1660;10,16
1661;9,81
1662;9,24
1663;8,85
1664;10,16
1665;10,36
1666;8,77
1667;11,27
1668;10,36
1669;8,77
1670;11,27
1671;12,91
1672;10,92
1673;9,65
1674;10,0
1675;9,65
1676;10,0
1677;15,56
1678;12,66
1679;13,29
1680;12,66
1681;13,29
1682;10,75
1683;10,75
1684;9,29
1685;8,9
1686;9,29
1687;8,9
1688;8,88
1689;9,18
1690;8,88
1691;9,18
1692;12,85
1693;12,11
1694;12,85
1695;12,11
1696;12,08
1697;12,64
1698;12,08
1699;12,64
1700;9,6
1701;9,95
1702;9,6
1703;9,95
1704;12,97
1705;12,22
1706;10,08
1707;12,97
1708;12,22
1709;10,08
1710;12,19
1711;12,76
1712;12,19
1713;12,76
1714;10,43
1715;11,32
1716;11,8
1717;11,32
1718;11,8
1719;12,38
1720;11,59
1721;9,35
1722;12,1
1723;11,59
1724;9,35
1725;12,1
1726;9,99
1727;9,99
1728;9,65
1729;10,04
1730;9,6
1731;10,04
1732;9,6
1733;9,58
1734;9,92
1735;9,58
1736;9,92
1737;10,71
1738;12,31
1739;9,8
1740;12,89
1741;12,31
1742;9,8
1743;12,89
1744;10,51
1745;10,51
1746;10,13
1747;10,56
1748;10,08
1749;10,56
1750;10,08
1751;10,05
1752;10,43
1753;10,05
1754;10,43
1755;11,31
1756;11,56
1757;10,98
1758;9,22
1759;11,56
1760;10,98
1761;9,22
1762;10,95
1763;11,4
1764;10,95
1765;11,4
1766;9,52
1767;10,26
1768;10,65
1769;10,26
1770;10,65
1771;11,11
1772;13,69
1773;10,87
1774;10,18
1775;8,81
1776;13,48
1777;10,87
1778;10,18
1779;8,81
1780;14,49
1781;13,36
1782;12,6
1783;14,1
1784;10,32
1785;11,22
1786;8,95
1787;9,23
1788;9,64
1789;9,21
1790;8,85
1791;9,53
1792;12,21
1793;12,74
1794;13,59
1795;12,71
1796;12,03
1797;13,35
1798;9,98
1799;9,57
1800;10,35
1801;12,32
1802;9,7
1803;12,86
1804;9,7
1805;13,73
1806;12,82
1807;12,13
1808;13,48
1809;9,68
1810;10,02
1811;11,85
1812;11,27
1813;12,38
1814;11,31
1815;11,18
1816;11,79
1817;12,15
1818;9,01
1819;11,54
1820;9,01
1821;12,72
1822;9,62
1823;10,4
1824;8,99
1825;9,3
1826;9,66
1827;9,98
1828;10,45
1829;9,95
1830;9,55
1831;10,32
1832;9,92
1833;8,35
1834;9,82
1835;8,35
1836;10,28
1837;12,96
1838;9,44
1839;12,25
1840;9,44
1841;13,64
1842;10,09
1843;10,96
1844;9,42
1845;9,75
1846;10,14
1847;10,49
1848;11,02
1849;10,47
1850;10,02
1851;10,87
1852;10,43
1853;8,73
1854;10,32
1855;8,73
1856;10,83
1857;11,06
1858;8,89
1859;11,47
1860;8,89
1861;12,12
1862;11,45
1863;10,91
1864;11,94
1865;8,87
1866;9,17
1867;10,69
1868;10,22
1869;11,11
1870;10,26
1871;10,15
1872;10,64
1873;14,07
1874;13,14
1875;11,08
1876;10,37
1877;8,95
1878;14,07
1879;13,14
1880;11,08
1881;10,37
1882;8,95
1883;13,72
1884;12,31
1885;13,72
1886;12,31
1887;11,45
1888;9,81
1889;9,37
1890;8,71
1891;9,37
1892;8,71
1893;13,97
1894;13,02
1895;11,77
1896;13,02
1897;11,77
1898;10,16
1899;9,41
1900;10,16
1901;9,41
1902;14,12
1903;13,14
1904;11,87
1905;13,14
1906;11,87
1907;9,85
1908;9,85
1909;12,11
1910;11,05
1911;12,11
1912;11,05
1913;11,55
1914;10,97
1915;11,55
1916;10,97
1917;12,43
1918;11,31
1919;9,16
1920;12,43
1921;11,31
1922;9,16
1923;10,59
1924;9,14
1925;9,14
1926;10,65
1927;10,13
1928;9,38
1929;10,13
1930;9,38
1931;10,1
1932;9,65
1933;8,49
1934;10,1
1935;9,65
1936;8,49
1937;13,29
1938;11,98
1939;9,6
1940;13,29
1941;11,98
1942;9,6
1943;11,18
1944;9,58
1945;9,58
1946;11,24
1947;10,66
1948;9,84
1949;10,66
1950;9,84
1951;10,63
1952;10,13
1953;8,88
1954;10,63
1955;10,13
1956;8,88
1957;12,39
1958;11,69
1959;10,7
1960;11,69
1961;10,7
1962;9,02
1963;9,02
1964;10,89
1965;10,04
1966;10,89
1967;10,04
1968;10,45
1969;9,97
1970;10,45
1971;9,97
1972;14,49
1973;13,69
1974;10,87
1975;10,18
1976;8,81
1977;13,48
1978;10,87
1979;10,18
1980;8,81
1981;14,1
1982;13,36
1983;12,6
1984;11,22
1985;10,32
1986;9,64
1987;8,95
1988;9,23
1989;9,53
1990;9,21
1991;8,85
1992;13,59
1993;12,21
1994;12,74
1995;13,35
1996;12,71
1997;12,03
1998;10,35
1999;9,98
2000;9,57
2001;13,73
2002;12,32
2003;9,7
2004;12,86
2005;9,7
2006;13,48
2007;12,82
2008;12,13
2009;10,02
2010;9,68
2011;12,38
2012;11,85
2013;11,27
2014;11,79
2015;11,31
2016;11,18
2017;12,72
2018;12,15
2019;9,01
2020;11,54
2021;9,01
2022;10,4
2023;9,62
2024;9,3
2025;8,99
2026;10,45
2027;9,66
2028;9,98
2029;10,32
2030;9,95
2031;9,55
2032;10,28
2033;9,92
2034;8,35
2035;9,82
2036;8,35
2037;13,64
2038;12,96
2039;9,44
2040;12,25
2041;9,44
2042;10,96
2043;10,09
2044;9,75
2045;9,42
2046;11,02
2047;10,14
2048;10,49
2049;10,87
2050;10,47
2051;10,02
2052;10,83
2053;10,43
2054;8,73
2055;10,32
2056;8,73
2057;12,12
2058;11,06
2059;8,89
2060;11,47
2061;8,89
2062;11,94
2063;11,45
2064;10,91
2065;9,17
2066;8,87
2067;11,11
2068;10,69
2069;10,22
2070;10,64
2071;10,26
2072;10,15
2073;13,63
2074;12,54
2075;14,82
2076;14,21
2077;14,59
2078;13,3
2079;13,63
2080;12,54
2081;14,82
2082;14,21
2083;14,59
2084;13,3
2085;14,19
2086;14,65
2087;14,19
2088;14,65
2089;15,07
2090;13,67
2091;13,47
2092;13,87
2093;13,47
2094;13,87
2095;13,72
2096;18,04
2097;21,7
2098;13,62
2099;13,57
2100;12,76
2101;14,03
2102;13,62
2103;13,57
2104;12,76
2105;14,03
2106;12,26
2107;12,26
2108;13,95
2109;12,3
2110;11,91
2111;12,3
2112;11,91
2113;11,9
2114;12,19
2115;11,9
2116;12,19
2117;15,35
2118;13,69
2119;13,64
2120;12,83
2121;14,11
2122;13,69
2123;13,64
2124;12,83
2125;14,11
2126;12,32
2127;12,32
2128;14,03
2129;12,36
2130;11,97
2131;12,36
2132;11,97
2133;11,95
2134;12,25
2135;11,95
2136;12,25
2137;15,46
2138;18,04
2139;13,96
