index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
43;8;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
44;3;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
45;8;13;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
46;14;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
47;7;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
48;3;10;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
49;6;12;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
50;9;14;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
51;1;3;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
52;8;1;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
53;5;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
54;4;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
55;6;5;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
56;14;5;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
57;3;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
58;3;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
59;11;12;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
60;9;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
61;5;6;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
62;8;2;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
63;12;2;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
64;8;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
65;14;3;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
66;8;1;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
67;2;14;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
68;1;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
69;5;10;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
70;4;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
71;8;9;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
72;13;14;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
73;11;1;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
74;9;10;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
75;11;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
76;8;13;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
77;11;2;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
78;2;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
79;3;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
80;4;11;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
