31;12;17;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
31;12;17;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
32;4;12;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
32;4;12;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
33;2;12;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
33;2;12;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
34;11;13;3;500;3;2000;3;2000;3;2000;15;0.000375;0.000375;0.000375;0.000375
34;11;13;3;500;3;2000;3;2000;3;2000;15;0.000375;0.000375;0.000375;0.000375
35;4;13;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
35;4;13;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
36;2;13;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
36;2;13;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
37;11;14;3;500;3;2000;3;2000;3;2000;15;0.000375;0.000375;0.000375;0.000375
37;11;14;3;500;3;2000;3;2000;3;2000;15;0.000375;0.000375;0.000375;0.000375
38;4;14;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
38;4;14;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
39;2;14;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
39;2;14;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
40;15;17;3;500;3;2000;3;2000;3;2000;15;0.000375;0.000375;0.000375;0.000375
40;15;17;3;500;3;2000;3;2000;3;2000;15;0.000375;0.000375;0.000375;0.000375
41;11;15;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
41;11;15;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
42;2;15;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
42;2;15;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
43;11;16;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
43;11;16;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
44;4;16;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
44;4;16;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
45;2;16;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
45;2;16;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
