index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
70;7;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
71;14;15;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
72;9;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
73;5;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
74;9;18;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
75;2;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
76;3;9;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
77;16;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
78;16;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
79;11;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
80;11;6;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
