index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
32;6;11;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
33;14;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
34;3;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
35;12;7;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
36;15;11;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
37;7;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
38;1;11;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
39;9;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
40;13;1;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
41;6;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
42;7;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
43;14;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
44;5;11;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
45;1;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
46;10;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
47;1;9;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
48;7;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
49;6;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
50;7;1;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
51;17;9;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
52;8;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
53;2;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
54;5;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
55;16;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
56;14;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
57;8;10;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
58;5;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
59;5;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
60;16;10;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
61;8;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
62;3;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
63;12;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
64;6;11;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
65;15;6;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
66;8;9;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
67;3;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
68;6;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
69;16;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
70;8;12;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
71;14;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
72;16;15;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
73;10;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
74;1;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
75;8;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
76;2;6;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
77;7;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
78;12;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
79;12;16;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
80;13;12;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
