index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
49;4;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
50;4;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
51;4;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
52;4;11;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
53;4;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
54;4;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
55;4;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
56;4;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
57;4;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
58;4;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
59;5;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
60;5;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
61;5;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
62;5;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
63;5;10;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
64;5;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
65;5;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
66;5;13;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
67;5;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
68;5;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
69;5;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
70;5;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
71;6;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
72;6;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
73;6;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
74;6;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
75;6;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
76;6;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
77;6;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
78;6;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
79;6;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
80;6;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
81;6;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
82;7;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
83;7;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
84;7;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
85;7;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
86;7;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
87;7;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
88;7;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
89;7;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
90;7;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
91;7;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
92;8;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
93;8;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
94;8;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
95;8;12;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
96;8;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
97;8;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
98;8;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
99;8;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
100;8;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
101;9;10;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
102;9;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
103;9;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
104;9;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
105;9;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
106;9;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
107;9;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
108;9;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
109;10;11;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
110;10;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
111;10;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
112;10;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
113;10;15;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
114;10;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
115;10;17;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
116;11;12;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
117;11;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
118;11;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
119;11;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
120;11;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
121;11;17;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
122;12;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
123;12;14;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
124;12;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
125;12;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
126;12;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
127;13;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
128;13;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
129;13;16;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
130;13;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
131;14;15;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
132;14;16;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
133;14;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
134;15;16;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
135;15;17;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
136;16;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
