LinkS;TranspS;Instance;Demands;OF;Formulation;CD;OSNR;GNpy;Bands;Reinforcements;Cuts;Prepro;Genetic;It;Pop;Cross;Mut;cK;eK;LBactive;CplexStrategy
0.8x;random;European_18_40;50_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;50_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;60;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;60;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;60;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;60;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;60_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;60_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;60_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;60_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;60_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;60_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;60_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;60_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;70;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;70;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;70;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;70;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;70_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;70_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;70_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;70_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;70_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;70_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;70_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;70_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;80;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;80;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;80;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;80;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;80_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;80_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;80_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;80_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;80_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;80_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;80_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;80_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;90;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;90;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;90;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;90;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;90_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;90_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;90_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;90_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;90_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;90_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;90_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;European_18_40;90_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;100;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;100;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;100;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;100;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;100_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;100_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;100_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;100_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;100_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;100_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;100_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;100_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;20;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;20;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;20;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;20;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;20_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;20_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;20_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;20_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;20_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;20_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;20_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;20_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;30;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;30;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;30;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;30;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;30_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;30_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;30_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;30_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;30_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;30_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;30_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;30_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;40;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;40;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;40;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;40;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;40_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;40_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;40_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;40_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;40_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;40_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;40_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;40_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;50;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;50;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;50;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;50;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;50_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;50_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;50_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;50_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;50_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;50_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;50_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;50_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;60;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;60;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;60;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;60;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;60_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;60_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;60_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;60_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;60_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;60_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;60_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;60_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;70;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;70;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;70;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;70;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;70_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;70_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;70_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;70_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;70_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;70_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;70_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;70_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;80;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;80;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;80;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;80;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;80_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;80_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;80_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;80_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;80_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;80_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;80_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;80_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;90;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;90;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;90;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;90;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;90_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;90_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;90_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;90_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;90_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;90_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;90_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;German_17_26;90_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;100;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;100;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;100;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;100;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;100_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;100_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;100_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;100_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;100_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;100_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;100_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;100_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;20;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;20;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;20;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;20;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;20_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;20_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;20_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;20_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;20_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;20_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;20_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;20_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
