39;8;14;6;2500;3;2000;3;2000;3;2000;15;0.00075;0.00075;0.00075;0.00075
39;8;14;6;2500;3;2000;3;2000;3;2000;15;0.00075;0.00075;0.00075;0.00075
40;15;16;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
40;15;16;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
41;5;15;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
41;5;15;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
42;4;15;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
42;4;15;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
43;5;17;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
43;5;17;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
44;8;17;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
44;8;17;4;1000;3;2000;3;2000;3;2000;15;0.0005;0.0005;0.0005;0.0005
45;4;17;6;2500;3;2000;3;2000;3;2000;15;0.00075;0.00075;0.00075;0.00075
45;4;17;6;2500;3;2000;3;2000;3;2000;15;0.00075;0.00075;0.00075;0.00075
46;8;18;6;2500;3;2000;3;2000;3;2000;15;0.00075;0.00075;0.00075;0.00075
46;8;18;6;2500;3;2000;3;2000;3;2000;15;0.00075;0.00075;0.00075;0.00075
47;16;18;6;2500;3;2000;3;2000;3;2000;15;0.00075;0.00075;0.00075;0.00075
47;16;18;6;2500;3;2000;3;2000;3;2000;15;0.00075;0.00075;0.00075;0.00075
48;4;18;6;2500;3;2000;3;2000;3;2000;15;0.00075;0.00075;0.00075;0.00075
48;4;18;6;2500;3;2000;3;2000;3;2000;15;0.00075;0.00075;0.00075;0.00075
