Demand;TranspId;Path;Distance;dispersionC val;dispersionC lim;dispersionL val;dispersionL lim;osnrC val;osnrC lim;osnrL val;osnrL lim
51;1;1-3-6-10-9-8-7-5-4-2-;9500;161500;40000;0;0;10.9288;15;-nan;0;
52;1;1-3-6-5-7-8-9-14-13-12-11-4-2-;12200;207400;40000;0;0;9.79461;15;-nan;0;
53;1;1-3-6-5-7-8-9-14-11-4-2-;11600;197200;40000;0;0;10.0778;15;-nan;0;
54;1;1-3-6-5-7-8-9-12-13-14-11-4-2-;12200;207400;40000;0;0;9.79461;15;-nan;0;
55;1;1-3-6-5-7-8-9-12-11-4-2-;11600;197200;40000;0;0;10.0778;15;-nan;0;
56;1;1-3-6-5-4-2-;6300;107100;40000;0;0;12.7975;15;-nan;0;
57;1;1-3-2-;2200;37400;40000;0;0;17.2974;15;-nan;0;
58;1;1-2-;1100;18700;40000;0;0;20.3249;15;-nan;0;
59;6;1-8-9-14-13-12-11-4-5-6-3-;11500;195500;40000;0;0;13.1317;21;-nan;0;
60;6;1-8-9-14-13-12-11-4-2-3-;9400;159800;40000;0;0;13.9889;21;-nan;0;
61;6;1-8-9-14-13-6-5-4-2-3-;9600;163200;40000;0;0;13.9417;21;-nan;0;
62;6;1-8-9-14-13-6-3-;8300;141100;40000;0;0;14.6201;21;-nan;0;
63;6;1-8-9-14-11-12-13-6-5-4-2-3-;11200;190400;40000;0;0;13.214;21;-nan;0;
64;6;1-8-9-14-11-12-13-6-3-;9900;168300;40000;0;0;13.7806;21;-nan;0;
65;6;1-8-9-14-11-4-5-6-3-;10900;185300;40000;0;0;13.4378;21;-nan;0;
66;6;1-8-9-14-11-4-2-3-;8800;149600;40000;0;0;14.3648;21;-nan;0;
67;6;1-8-9-12-13-14-11-4-5-6-3-;11500;195500;40000;0;0;13.1317;21;-nan;0;
68;6;1-8-9-12-13-14-11-4-2-3-;9400;159800;40000;0;0;13.9889;21;-nan;0;
69;6;1-8-9-12-13-6-5-4-2-3-;9600;163200;40000;0;0;13.9417;21;-nan;0;
70;6;1-8-9-12-13-6-3-;8300;141100;40000;0;0;14.6201;21;-nan;0;
71;6;1-8-9-12-11-14-13-6-5-4-2-3-;11200;190400;40000;0;0;13.214;21;-nan;0;
72;6;1-8-9-12-11-14-13-6-3-;9900;168300;40000;0;0;13.7806;21;-nan;0;
73;6;1-8-9-12-11-4-5-6-3-;10900;185300;40000;0;0;13.4378;21;-nan;0;
74;6;1-8-9-12-11-4-2-3-;8800;149600;40000;0;0;14.3648;21;-nan;0;
75;6;1-8-9-10-6-13-14-11-4-2-3-;12700;215900;40000;0;0;12.751;21;-nan;0;
76;6;1-8-9-10-6-13-12-11-4-2-3-;12700;215900;40000;0;0;12.751;21;-nan;0;
77;6;1-8-9-10-6-5-4-2-3-;8900;151300;40000;0;0;14.3012;21;-nan;0;
78;6;1-8-9-10-6-3-;7600;129200;40000;0;0;15.0435;21;-nan;0;
79;6;1-8-7-5-6-13-14-11-4-2-3-;12500;212500;40000;0;0;12.7898;21;-nan;0;
80;6;1-8-7-5-6-13-14-9-12-11-4-2-3-;13500;229500;40000;0;0;12.4473;21;-nan;0;
81;6;1-8-7-5-6-13-12-11-4-2-3-;12500;212500;40000;0;0;12.7898;21;-nan;0;
82;6;1-8-7-5-6-13-12-9-14-11-4-2-3-;13500;229500;40000;0;0;12.4473;21;-nan;0;
83;6;1-8-7-5-6-10-9-14-13-12-11-4-2-3-;13400;227800;40000;0;0;12.4394;21;-nan;0;
84;6;1-8-7-5-6-10-9-14-11-4-2-3-;12800;217600;40000;0;0;12.699;21;-nan;0;
85;6;1-8-7-5-6-10-9-12-13-14-11-4-2-3-;13400;227800;40000;0;0;12.4394;21;-nan;0;
86;6;1-8-7-5-6-10-9-12-11-4-2-3-;12800;217600;40000;0;0;12.699;21;-nan;0;
87;6;1-8-7-5-6-3-;7400;125800;40000;0;0;15.1096;21;-nan;0;
88;6;1-8-7-5-4-11-14-13-12-9-10-6-3-;13300;226100;40000;0;0;12.483;21;-nan;0;
89;6;1-8-7-5-4-11-14-13-6-3-;12400;210800;40000;0;0;12.8371;21;-nan;0;
90;6;1-8-7-5-4-11-14-9-12-13-6-3-;13400;227800;40000;0;0;12.491;21;-nan;0;
91;6;1-8-7-5-4-11-14-9-10-6-3-;12700;215900;40000;0;0;12.7454;21;-nan;0;
92;6;1-8-7-5-4-11-12-13-14-9-10-6-3-;13300;226100;40000;0;0;12.483;21;-nan;0;
93;6;1-8-7-5-4-11-12-13-6-3-;12400;210800;40000;0;0;12.8371;21;-nan;0;
94;6;1-8-7-5-4-11-12-9-14-13-6-3-;13400;227800;40000;0;0;12.491;21;-nan;0;
95;6;1-8-7-5-4-11-12-9-10-6-3-;12700;215900;40000;0;0;12.7454;21;-nan;0;
96;6;1-8-7-5-4-2-3-;6500;110500;40000;0;0;15.6239;21;-nan;0;
97;6;1-3-;1600;27200;40000;0;0;21.7502;21;-nan;0;
98;6;1-2-4-11-14-13-12-9-10-6-3-;10500;178500;40000;0;0;13.5099;21;-nan;0;
99;6;1-2-4-11-14-13-12-9-8-7-5-6-3-;11700;198900;40000;0;0;12.9776;21;-nan;0;
100;6;1-2-4-11-14-13-6-3-;9600;163200;40000;0;0;13.9636;21;-nan;0;
101;6;1-2-4-11-14-9-12-13-6-3-;10600;180200;40000;0;0;13.52;21;-nan;0;
102;6;1-2-4-11-14-9-10-6-3-;9900;168300;40000;0;0;13.845;21;-nan;0;
103;6;1-2-4-11-14-9-8-7-5-6-3-;11100;188700;40000;0;0;13.2727;21;-nan;0;
104;6;1-2-4-11-12-13-14-9-10-6-3-;10500;178500;40000;0;0;13.5099;21;-nan;0;
105;6;1-2-4-11-12-13-14-9-8-7-5-6-3-;11700;198900;40000;0;0;12.9776;21;-nan;0;
106;6;1-2-4-11-12-13-6-3-;9600;163200;40000;0;0;13.9636;21;-nan;0;
107;6;1-2-4-11-12-9-14-13-6-3-;10600;180200;40000;0;0;13.52;21;-nan;0;
108;6;1-2-4-11-12-9-10-6-3-;9900;168300;40000;0;0;13.845;21;-nan;0;
109;6;1-2-4-11-12-9-8-7-5-6-3-;11100;188700;40000;0;0;13.2727;21;-nan;0;
110;6;1-2-4-5-7-8-9-14-13-6-3-;9700;164900;40000;0;0;13.8159;21;-nan;0;
111;6;1-2-4-5-7-8-9-14-11-12-13-6-3-;11300;192100;40000;0;0;13.1074;21;-nan;0;
112;6;1-2-4-5-7-8-9-12-13-6-3-;9700;164900;40000;0;0;13.8159;21;-nan;0;
113;6;1-2-4-5-7-8-9-12-11-14-13-6-3-;11300;192100;40000;0;0;13.1074;21;-nan;0;
114;6;1-2-4-5-7-8-9-10-6-3-;9000;153000;40000;0;0;14.1647;21;-nan;0;
115;6;1-2-4-5-6-3-;5800;98600;40000;0;0;16.1597;21;-nan;0;
116;6;1-2-3-;1700;28900;40000;0;0;21.3833;21;-nan;0;
117;5;1-8-9-14-13-12-11-4-;7800;132600;50000;0;0;14.7932;16;-nan;0;
118;5;1-8-9-14-13-6-5-4-;8000;136000;50000;0;0;14.7365;16;-nan;0;
119;5;1-8-9-14-13-6-3-2-4-;9900;168300;50000;0;0;13.8446;16;-nan;0;
120;5;1-8-9-14-11-12-13-6-5-4-;9600;163200;50000;0;0;13.8763;16;-nan;0;
121;5;1-8-9-14-11-12-13-6-3-2-4-;11500;195500;50000;0;0;13.1318;16;-nan;0;
122;5;1-8-9-14-11-4-;7200;122400;50000;0;0;15.2498;16;-nan;0;
123;5;1-8-9-12-13-14-11-4-;7800;132600;50000;0;0;14.7932;16;-nan;0;
124;5;1-8-9-12-13-6-5-4-;8000;136000;50000;0;0;14.7365;16;-nan;0;
125;5;1-8-9-12-13-6-3-2-4-;9900;168300;50000;0;0;13.8446;16;-nan;0;
126;5;1-8-9-12-11-14-13-6-5-4-;9600;163200;50000;0;0;13.8763;16;-nan;0;
127;5;1-8-9-12-11-14-13-6-3-2-4-;11500;195500;50000;0;0;13.1318;16;-nan;0;
128;5;1-8-9-12-11-4-;7200;122400;50000;0;0;15.2498;16;-nan;0;
129;5;1-8-9-10-6-13-14-11-4-;11100;188700;50000;0;0;13.3415;16;-nan;0;
130;5;1-8-9-10-6-13-12-11-4-;11100;188700;50000;0;0;13.3415;16;-nan;0;
131;5;1-8-9-10-6-5-4-;7300;124100;50000;0;0;15.172;16;-nan;0;
132;5;1-8-9-10-6-3-2-4-;9200;156400;50000;0;0;14.1958;16;-nan;0;
133;5;1-8-7-5-6-13-14-11-4-;10900;185300;50000;0;0;13.3861;16;-nan;0;
134;5;1-8-7-5-6-13-14-9-12-11-4-;11900;202300;50000;0;0;12.9953;16;-nan;0;
135;5;1-8-7-5-6-13-12-11-4-;10900;185300;50000;0;0;13.3861;16;-nan;0;
136;5;1-8-7-5-6-13-12-9-14-11-4-;11900;202300;50000;0;0;12.9953;16;-nan;0;
137;5;1-8-7-5-6-10-9-14-13-12-11-4-;11800;200600;50000;0;0;12.9863;16;-nan;0;
138;5;1-8-7-5-6-10-9-14-11-4-;11200;190400;50000;0;0;13.2821;16;-nan;0;
139;5;1-8-7-5-6-10-9-12-13-14-11-4-;11800;200600;50000;0;0;12.9863;16;-nan;0;
140;5;1-8-7-5-6-10-9-12-11-4-;11200;190400;50000;0;0;13.2821;16;-nan;0;
141;5;1-8-7-5-6-3-2-4-;9000;153000;50000;0;0;14.2501;16;-nan;0;
142;5;1-8-7-5-4-;4900;83300;50000;0;0;16.8523;16;-nan;0;
143;5;1-3-6-13-14-11-12-9-8-7-5-4-;10800;183600;50000;0;0;13.2954;16;-nan;0;
144;5;1-3-6-13-14-11-4-;9100;154700;50000;0;0;14.1937;16;-nan;0;
145;5;1-3-6-13-14-9-12-11-4-;10100;171700;50000;0;0;13.7272;16;-nan;0;
146;5;1-3-6-13-14-9-8-7-5-4-;9200;156400;50000;0;0;14.0381;16;-nan;0;
147;5;1-3-6-13-12-11-14-9-8-7-5-4-;10800;183600;50000;0;0;13.2954;16;-nan;0;
148;5;1-3-6-13-12-11-4-;9100;154700;50000;0;0;14.1937;16;-nan;0;
149;5;1-3-6-13-12-9-14-11-4-;10100;171700;50000;0;0;13.7272;16;-nan;0;
150;5;1-3-6-13-12-9-8-7-5-4-;9200;156400;50000;0;0;14.0381;16;-nan;0;
151;5;1-3-6-10-9-14-13-12-11-4-;10000;170000;50000;0;0;13.7166;16;-nan;0;
152;5;1-3-6-10-9-14-11-4-;9400;159800;50000;0;0;14.0688;16;-nan;0;
153;5;1-3-6-10-9-12-13-14-11-4-;10000;170000;50000;0;0;13.7166;16;-nan;0;
154;5;1-3-6-10-9-12-11-4-;9400;159800;50000;0;0;14.0688;16;-nan;0;
155;5;1-3-6-10-9-8-7-5-4-;8500;144500;50000;0;0;14.406;16;-nan;0;
156;5;1-3-6-5-7-8-9-14-13-12-11-4-;11200;190400;50000;0;0;13.16;16;-nan;0;
157;5;1-3-6-5-7-8-9-14-11-4-;10600;180200;50000;0;0;13.4682;16;-nan;0;
158;5;1-3-6-5-7-8-9-12-13-14-11-4-;11200;190400;50000;0;0;13.16;16;-nan;0;
159;5;1-3-6-5-7-8-9-12-11-4-;10600;180200;50000;0;0;13.4682;16;-nan;0;
160;5;1-3-6-5-4-;5300;90100;50000;0;0;16.5481;16;-nan;0;
161;5;1-3-2-4-;3200;54400;50000;0;0;18.7189;16;-nan;0;
162;5;1-2-4-;2100;35700;50000;0;0;20.5776;16;-nan;0;
163;5;1-2-3-6-13-14-11-12-9-8-7-5-4-;10900;185300;50000;0;0;13.2411;16;-nan;0;
164;5;1-2-3-6-13-14-11-4-;9200;156400;50000;0;0;14.127;16;-nan;0;
165;5;1-2-3-6-13-14-9-12-11-4-;10200;173400;50000;0;0;13.6673;16;-nan;0;
166;5;1-2-3-6-13-14-9-8-7-5-4-;9300;158100;50000;0;0;13.9737;16;-nan;0;
167;5;1-2-3-6-13-12-11-14-9-8-7-5-4-;10900;185300;50000;0;0;13.2411;16;-nan;0;
168;5;1-2-3-6-13-12-11-4-;9200;156400;50000;0;0;14.127;16;-nan;0;
169;5;1-2-3-6-13-12-9-14-11-4-;10200;173400;50000;0;0;13.6673;16;-nan;0;
170;5;1-2-3-6-13-12-9-8-7-5-4-;9300;158100;50000;0;0;13.9737;16;-nan;0;
171;5;1-2-3-6-10-9-14-13-12-11-4-;10100;171700;50000;0;0;13.6568;16;-nan;0;
172;5;1-2-3-6-10-9-14-11-4-;9500;161500;50000;0;0;14.0039;16;-nan;0;
173;5;1-2-3-6-10-9-12-13-14-11-4-;10100;171700;50000;0;0;13.6568;16;-nan;0;
174;5;1-2-3-6-10-9-12-11-4-;9500;161500;50000;0;0;14.0039;16;-nan;0;
175;5;1-2-3-6-10-9-8-7-5-4-;8600;146200;50000;0;0;14.336;16;-nan;0;
176;5;1-2-3-6-5-7-8-9-14-13-12-11-4-;11300;192100;50000;0;0;13.1073;16;-nan;0;
177;5;1-2-3-6-5-7-8-9-14-11-4-;10700;181900;50000;0;0;13.4117;16;-nan;0;
178;5;1-2-3-6-5-7-8-9-12-13-14-11-4-;11300;192100;50000;0;0;13.1073;16;-nan;0;
179;5;1-2-3-6-5-7-8-9-12-11-4-;10700;181900;50000;0;0;13.4117;16;-nan;0;
180;5;1-2-3-6-5-4-;5400;91800;50000;0;0;16.4341;16;-nan;0;
181;2;1-8-9-14-13-12-11-4-5-;8400;142800;100000;0;0;11.4512;13;-nan;0;
182;2;1-8-9-14-13-12-11-4-2-3-6-5-;12500;212500;100000;0;0;9.76855;13;-nan;0;
183;2;1-8-9-14-13-6-5-;7400;125800;100000;0;0;12.0806;13;-nan;0;
184;2;1-8-9-14-13-6-3-2-4-5-;10500;178500;100000;0;0;10.5657;13;-nan;0;
185;2;1-8-9-14-11-12-13-6-5-;9000;153000;100000;0;0;11.1546;13;-nan;0;
186;2;1-8-9-14-11-12-13-6-3-2-4-5-;12100;205700;100000;0;0;9.89245;13;-nan;0;
187;2;1-8-9-14-11-4-5-;7800;132600;100000;0;0;11.8725;13;-nan;0;
188;2;1-8-9-14-11-4-2-3-6-5-;11900;202300;100000;0;0;10.05;13;-nan;0;
189;2;1-8-9-12-13-14-11-4-5-;8400;142800;100000;0;0;11.4512;13;-nan;0;
190;2;1-8-9-12-13-14-11-4-2-3-6-5-;12500;212500;100000;0;0;9.76855;13;-nan;0;
191;2;1-8-9-12-13-6-5-;7400;125800;100000;0;0;12.0806;13;-nan;0;
192;2;1-8-9-12-13-6-3-2-4-5-;10500;178500;100000;0;0;10.5657;13;-nan;0;
193;2;1-8-9-12-11-14-13-6-5-;9000;153000;100000;0;0;11.1546;13;-nan;0;
194;2;1-8-9-12-11-14-13-6-3-2-4-5-;12100;205700;100000;0;0;9.89245;13;-nan;0;
195;2;1-8-9-12-11-4-5-;7800;132600;100000;0;0;11.8725;13;-nan;0;
196;2;1-8-9-12-11-4-2-3-6-5-;11900;202300;100000;0;0;10.05;13;-nan;0;
197;2;1-8-9-10-6-13-14-11-4-5-;11700;198900;100000;0;0;10.0912;13;-nan;0;
198;2;1-8-9-10-6-13-12-11-4-5-;11700;198900;100000;0;0;10.0912;13;-nan;0;
199;2;1-8-9-10-6-5-;6700;113900;100000;0;0;12.5551;13;-nan;0;
200;2;1-8-9-10-6-3-2-4-5-;9800;166600;100000;0;0;10.895;13;-nan;0;
201;2;1-8-7-5-;4300;73100;100000;0;0;14.4345;13;-nan;0;
202;2;1-3-6-13-14-11-12-9-8-7-5-;10200;173400;100000;0;0;10.5364;13;-nan;0;
203;2;1-3-6-13-14-11-4-5-;9700;164900;100000;0;0;10.893;13;-nan;0;
204;2;1-3-6-13-14-9-12-11-4-5-;10700;181900;100000;0;0;10.4553;13;-nan;0;
205;2;1-3-6-13-14-9-8-7-5-;8600;146200;100000;0;0;11.3276;13;-nan;0;
206;2;1-3-6-13-12-11-14-9-8-7-5-;10200;173400;100000;0;0;10.5364;13;-nan;0;
207;2;1-3-6-13-12-11-4-5-;9700;164900;100000;0;0;10.893;13;-nan;0;
208;2;1-3-6-13-12-9-14-11-4-5-;10700;181900;100000;0;0;10.4553;13;-nan;0;
209;2;1-3-6-13-12-9-8-7-5-;8600;146200;100000;0;0;11.3276;13;-nan;0;
210;2;1-3-6-10-9-14-13-12-11-4-5-;10600;180200;100000;0;0;10.4453;13;-nan;0;
211;2;1-3-6-10-9-14-11-4-5-;10000;170000;100000;0;0;10.7761;13;-nan;0;
212;2;1-3-6-10-9-12-13-14-11-4-5-;10600;180200;100000;0;0;10.4453;13;-nan;0;
213;2;1-3-6-10-9-12-11-4-5-;10000;170000;100000;0;0;10.7761;13;-nan;0;
214;2;1-3-6-10-9-8-7-5-;7900;134300;100000;0;0;11.7231;13;-nan;0;
215;2;1-3-6-5-;4700;79900;100000;0;0;14.0877;13;-nan;0;
216;2;1-3-2-4-11-14-13-12-9-10-6-5-;10700;181900;100000;0;0;10.3908;13;-nan;0;
217;2;1-3-2-4-11-14-13-12-9-8-7-5-;9700;164900;100000;0;0;10.7335;13;-nan;0;
218;2;1-3-2-4-11-14-13-6-10-9-8-7-5-;13000;221000;100000;0;0;9.5551;13;-nan;0;
219;2;1-3-2-4-11-14-13-6-5-;9800;166600;100000;0;0;10.8327;13;-nan;0;
220;2;1-3-2-4-11-14-9-12-13-6-5-;10800;183600;100000;0;0;10.4006;13;-nan;0;
221;2;1-3-2-4-11-14-9-10-6-5-;10100;171700;100000;0;0;10.7173;13;-nan;0;
222;2;1-3-2-4-11-14-9-8-7-5-;9100;154700;100000;0;0;11.0879;13;-nan;0;
223;2;1-3-2-4-11-12-13-14-9-10-6-5-;10700;181900;100000;0;0;10.3908;13;-nan;0;
224;2;1-3-2-4-11-12-13-14-9-8-7-5-;9700;164900;100000;0;0;10.7335;13;-nan;0;
225;2;1-3-2-4-11-12-13-6-10-9-8-7-5-;13000;221000;100000;0;0;9.5551;13;-nan;0;
226;2;1-3-2-4-11-12-13-6-5-;9800;166600;100000;0;0;10.8327;13;-nan;0;
227;2;1-3-2-4-11-12-9-14-13-6-5-;10800;183600;100000;0;0;10.4006;13;-nan;0;
228;2;1-3-2-4-11-12-9-10-6-5-;10100;171700;100000;0;0;10.7173;13;-nan;0;
229;2;1-3-2-4-11-12-9-8-7-5-;9100;154700;100000;0;0;11.0879;13;-nan;0;
230;2;1-3-2-4-5-;3800;64600;100000;0;0;14.9312;13;-nan;0;
231;2;1-2-4-11-14-13-12-9-10-6-5-;9600;163200;100000;0;0;10.8596;13;-nan;0;
232;2;1-2-4-11-14-13-12-9-8-7-5-;8600;146200;100000;0;0;11.2432;13;-nan;0;
233;2;1-2-4-11-14-13-6-10-9-8-7-5-;11900;202300;100000;0;0;9.93814;13;-nan;0;
234;2;1-2-4-11-14-13-6-5-;8700;147900;100000;0;0;11.3549;13;-nan;0;
235;2;1-2-4-11-14-9-12-13-6-5-;9700;164900;100000;0;0;10.8706;13;-nan;0;
236;2;1-2-4-11-14-9-10-6-5-;9000;153000;100000;0;0;11.2249;13;-nan;0;
237;2;1-2-4-11-14-9-8-7-5-;8000;136000;100000;0;0;11.6439;13;-nan;0;
238;2;1-2-4-11-12-13-14-9-10-6-5-;9600;163200;100000;0;0;10.8596;13;-nan;0;
239;2;1-2-4-11-12-13-14-9-8-7-5-;8600;146200;100000;0;0;11.2432;13;-nan;0;
240;2;1-2-4-11-12-13-6-10-9-8-7-5-;11900;202300;100000;0;0;9.93814;13;-nan;0;
241;2;1-2-4-11-12-13-6-5-;8700;147900;100000;0;0;11.3549;13;-nan;0;
242;2;1-2-4-11-12-9-14-13-6-5-;9700;164900;100000;0;0;10.8706;13;-nan;0;
243;2;1-2-4-11-12-9-10-6-5-;9000;153000;100000;0;0;11.2249;13;-nan;0;
244;2;1-2-4-11-12-9-8-7-5-;8000;136000;100000;0;0;11.6439;13;-nan;0;
245;2;1-2-4-5-;2700;45900;100000;0;0;16.4254;13;-nan;0;
246;2;1-2-3-6-13-14-11-12-9-8-7-5-;10300;175100;100000;0;0;10.4789;13;-nan;0;
247;2;1-2-3-6-13-14-11-4-5-;9800;166600;100000;0;0;10.8306;13;-nan;0;
248;2;1-2-3-6-13-14-9-12-11-4-5-;10800;183600;100000;0;0;10.3988;13;-nan;0;
249;2;1-2-3-6-13-14-9-8-7-5-;8700;147900;100000;0;0;11.2587;13;-nan;0;
250;2;1-2-3-6-13-12-11-14-9-8-7-5-;10300;175100;100000;0;0;10.4789;13;-nan;0;
251;2;1-2-3-6-13-12-11-4-5-;9800;166600;100000;0;0;10.8306;13;-nan;0;
252;2;1-2-3-6-13-12-9-14-11-4-5-;10800;183600;100000;0;0;10.3988;13;-nan;0;
253;2;1-2-3-6-13-12-9-8-7-5-;8700;147900;100000;0;0;11.2587;13;-nan;0;
254;2;1-2-3-6-10-9-14-13-12-11-4-5-;10700;181900;100000;0;0;10.389;13;-nan;0;
255;2;1-2-3-6-10-9-14-11-4-5-;10100;171700;100000;0;0;10.7153;13;-nan;0;
256;2;1-2-3-6-10-9-12-13-14-11-4-5-;10700;181900;100000;0;0;10.389;13;-nan;0;
257;2;1-2-3-6-10-9-12-11-4-5-;10100;171700;100000;0;0;10.7153;13;-nan;0;
258;2;1-2-3-6-10-9-8-7-5-;8000;136000;100000;0;0;11.6477;13;-nan;0;
259;2;1-2-3-6-5-;4800;81600;100000;0;0;13.9584;13;-nan;0;
260;2;1-8-9-14-13-12-11-4-5-6-;9500;161500;100000;0;0;10.9219;13;-nan;0;
261;2;1-8-9-14-13-12-11-4-2-3-6-;11400;193800;100000;0;0;10.1685;13;-nan;0;
262;2;1-8-9-14-13-6-;6300;107100;100000;0;0;12.7854;13;-nan;0;
263;2;1-8-9-14-11-12-13-6-;7900;134300;100000;0;0;11.7149;13;-nan;0;
264;2;1-8-9-14-11-4-5-6-;8900;151300;100000;0;0;11.2927;13;-nan;0;
265;2;1-8-9-14-11-4-2-3-6-;10800;183600;100000;0;0;10.4781;13;-nan;0;
266;2;1-8-9-12-13-14-11-4-5-6-;9500;161500;100000;0;0;10.9219;13;-nan;0;
267;2;1-8-9-12-13-14-11-4-2-3-6-;11400;193800;100000;0;0;10.1685;13;-nan;0;
268;2;1-8-9-12-13-6-;6300;107100;100000;0;0;12.7854;13;-nan;0;
269;2;1-8-9-12-11-14-13-6-;7900;134300;100000;0;0;11.7149;13;-nan;0;
