index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
67;14;11;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
68;10;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
69;9;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
70;6;5;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
71;2;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
72;11;1;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
73;16;17;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
74;2;9;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
75;13;9;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
76;14;16;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
77;5;12;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
78;10;11;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
79;11;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
80;1;2;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
